g	problem	cat	numsurveys	numrespondents	perc	year	month	quarter
0	1	1	4	6074	67.871002	1982	1	1
0	2	1	4	6074	3.5999999	1982	1	1
0	3	1	4	6074	.26899999	1982	1	1
0	4	1	4	6074	2.368	1982	1	1
0	5	1	4	6074	.89899999	1982	1	1
0	6	1	4	6074	9.6619997	1982	1	1
0	7	1	4	6074	0	1982	1	1
0	8	1	4	6074	.94700003	1982	1	1
0	9	1	4	6074	2.786	1982	1	1
0	10	1	4	6074	2.204	1982	1	1
0	11	1	4	6074	0	1982	1	1
0	12	1	4	6074	0	1982	1	1
0	13	1	4	6074	3.961	1982	1	1
0	14	1	4	6074	0	1982	1	1
0	15	1	4	6074	5.4330001	1982	1	1
0	101	2	4	6074	25.542	1982	1	1
0	102	2	4	6074	13.829	1982	1	1
0	103	2	4	6074	23.667999	1982	1	1
0	104	2	4	6074	.25	1982	1	1
0	105	2	4	6074	3.431	1982	1	1
0	106	2	4	6074	0	1982	1	1
0	107	2	4	6074	.21600001	1982	1	1
0	108	2	4	6074	0	1982	1	1
0	109	2	4	6074	.505	1982	1	1
0	110	2	4	6074	.43099999	1982	1	1
0	201	2	4	6074	1.6619999	1982	1	1
0	202	2	4	6074	.43099999	1982	1	1
0	203	2	4	6074	0	1982	1	1
0	204	2	4	6074	0	1982	1	1
0	205	2	4	6074	0	1982	1	1
0	206	2	4	6074	0	1982	1	1
0	207	2	4	6074	1.075	1982	1	1
0	208	2	4	6074	0	1982	1	1
0	209	2	4	6074	0	1982	1	1
0	210	2	4	6074	0	1982	1	1
0	211	2	4	6074	0	1982	1	1
0	212	2	4	6074	0	1982	1	1
0	213	2	4	6074	0	1982	1	1
0	214	2	4	6074	0	1982	1	1
0	215	2	4	6074	0	1982	1	1
0	216	2	4	6074	0	1982	1	1
0	217	2	4	6074	.43099999	1982	1	1
0	301	2	4	6074	0	1982	1	1
0	302	2	4	6074	0	1982	1	1
0	304	2	4	6074	0	1982	1	1
0	306	2	4	6074	0	1982	1	1
0	307	2	4	6074	0	1982	1	1
0	308	2	4	6074	.059	1982	1	1
0	309	2	4	6074	.211	1982	1	1
0	310	2	4	6074	0	1982	1	1
0	401	2	4	6074	2.2750001	1982	1	1
0	402	2	4	6074	0	1982	1	1
0	403	2	4	6074	0	1982	1	1
0	404	2	4	6074	.094	1982	1	1
0	405	2	4	6074	0	1982	1	1
0	406	2	4	6074	0	1982	1	1
0	407	2	4	6074	0	1982	1	1
0	501	2	4	6074	.138	1982	1	1
0	502	2	4	6074	0	1982	1	1
0	503	2	4	6074	0	1982	1	1
0	504	2	4	6074	.37099999	1982	1	1
0	505	2	4	6074	.077	1982	1	1
0	506	2	4	6074	.235	1982	1	1
0	507	2	4	6074	.077	1982	1	1
0	508	2	4	6074	0	1982	1	1
0	509	2	4	6074	0	1982	1	1
0	601	2	4	6074	4.0749998	1982	1	1
0	602	2	4	6074	.26699999	1982	1	1
0	603	2	4	6074	.40200001	1982	1	1
0	604	2	4	6074	0	1982	1	1
0	605	2	4	6074	3.355	1982	1	1
0	606	2	4	6074	0	1982	1	1
0	608	2	4	6074	0	1982	1	1
0	609	2	4	6074	0	1982	1	1
0	610	2	4	6074	1.564	1982	1	1
0	611	2	4	6074	0	1982	1	1
0	701	2	4	6074	0	1982	1	1
0	702	2	4	6074	0	1982	1	1
0	703	2	4	6074	0	1982	1	1
0	704	2	4	6074	0	1982	1	1
0	705	2	4	6074	0	1982	1	1
0	801	2	4	6074	0	1982	1	1
0	802	2	4	6074	0	1982	1	1
0	803	2	4	6074	0	1982	1	1
0	804	2	4	6074	.87800002	1982	1	1
0	805	2	4	6074	.07	1982	1	1
0	806	2	4	6074	0	1982	1	1
0	807	2	4	6074	0	1982	1	1
0	901	2	4	6074	2.2420001	1982	1	1
0	902	2	4	6074	0	1982	1	1
0	903	2	4	6074	.44999999	1982	1	1
0	904	2	4	6074	0	1982	1	1
0	905	2	4	6074	.094	1982	1	1
0	906	2	4	6074	0	1982	1	1
0	908	2	4	6074	0	1982	1	1
0	1001	2	4	6074	0	1982	1	1
0	1002	2	4	6074	.067	1982	1	1
0	1003	2	4	6074	.067	1982	1	1
0	1004	2	4	6074	0	1982	1	1
0	1005	2	4	6074	0	1982	1	1
0	1006	2	4	6074	.73000002	1982	1	1
0	1007	2	4	6074	0	1982	1	1
0	1008	2	4	6074	.067	1982	1	1
0	1009	2	4	6074	0	1982	1	1
0	1010	2	4	6074	0	1982	1	1
0	1011	2	4	6074	.62900001	1982	1	1
0	1012	2	4	6074	.64399999	1982	1	1
0	1101	2	4	6074	0	1982	1	1
0	1102	2	4	6074	0	1982	1	1
0	1103	2	4	6074	0	1982	1	1
0	1104	2	4	6074	0	1982	1	1
0	1105	2	4	6074	0	1982	1	1
0	1106	2	4	6074	0	1982	1	1
0	1201	2	4	6074	0	1982	1	1
0	1301	2	4	6074	2.6229999	1982	1	1
0	1302	2	4	6074	1.3380001	1982	1	1
0	1401	2	4	6074	0	1982	1	1
0	1501	2	4	6074	5.4330001	1982	1	1
0	101	3	4	6074	25.542	1982	1	1
0	102	3	4	6074	13.829	1982	1	1
0	103	3	4	6074	23.667999	1982	1	1
0	104	3	4	6074	.25	1982	1	1
0	105	3	4	6074	3.431	1982	1	1
0	106	3	4	6074	0	1982	1	1
0	107	3	4	6074	.21600001	1982	1	1
0	108	3	4	6074	0	1982	1	1
0	109	3	4	6074	.505	1982	1	1
0	110	3	4	6074	.43099999	1982	1	1
0	501	3	4	6074	.138	1982	1	1
0	502	3	4	6074	0	1982	1	1
0	503	3	4	6074	0	1982	1	1
0	504	3	4	6074	.37099999	1982	1	1
0	505	3	4	6074	.077	1982	1	1
0	506	3	4	6074	.235	1982	1	1
0	201	4	4	6074	1.6619999	1982	1	1
0	202	4	4	6074	.43099999	1982	1	1
0	203	4	4	6074	0	1982	1	1
0	204	4	4	6074	0	1982	1	1
0	205	4	4	6074	0	1982	1	1
0	206	4	4	6074	0	1982	1	1
0	207	4	4	6074	1.075	1982	1	1
0	208	4	4	6074	0	1982	1	1
0	209	4	4	6074	0	1982	1	1
0	210	4	4	6074	0	1982	1	1
0	211	4	4	6074	0	1982	1	1
0	212	4	4	6074	0	1982	1	1
0	213	4	4	6074	0	1982	1	1
0	214	4	4	6074	0	1982	1	1
0	215	4	4	6074	0	1982	1	1
0	216	4	4	6074	0	1982	1	1
0	217	4	4	6074	.43099999	1982	1	1
0	506	5	4	6074	.235	1982	1	1
0	601	5	4	6074	4.0749998	1982	1	1
0	602	5	4	6074	.26699999	1982	1	1
0	603	5	4	6074	.40200001	1982	1	1
0	604	5	4	6074	0	1982	1	1
0	605	5	4	6074	3.355	1982	1	1
0	606	5	4	6074	0	1982	1	1
0	608	5	4	6074	0	1982	1	1
0	609	5	4	6074	0	1982	1	1
0	610	5	4	6074	1.564	1982	1	1
0	611	5	4	6074	0	1982	1	1
0	701	5	4	6074	0	1982	1	1
0	702	5	4	6074	0	1982	1	1
0	703	5	4	6074	0	1982	1	1
0	704	5	4	6074	0	1982	1	1
0	705	5	4	6074	0	1982	1	1
0	1	6	4	6074	68.164001	1982	1	1
0	2	6	4	6074	.26899999	1982	1	1
0	3	6	4	6074	0	1982	1	1
0	4	6	4	6074	0	1982	1	1
0	5	6	4	6074	0	1982	1	1
0	6	6	4	6074	0	1982	1	1
0	7	6	4	6074	0	1982	1	1
0	8	6	4	6074	.94700003	1982	1	1
0	9	6	4	6074	0	1982	1	1
0	10	6	4	6074	0	1982	1	1
0	12	6	4	6074	2.368	1982	1	1
0	13	6	4	6074	3.677	1982	1	1
0	14	6	4	6074	0	1982	1	1
0	15	6	4	6074	.21600001	1982	1	1
0	16	6	4	6074	4.2579999	1982	1	1
0	17	6	4	6074	.077	1982	1	1
0	18	6	4	6074	0	1982	1	1
0	19	6	4	6074	5.6389999	1982	1	1
0	20	6	4	6074	2.204	1982	1	1
0	21	6	4	6074	0	1982	1	1
0	22	6	4	6074	6.7470002	1982	1	1
0	23	6	4	6074	0	1982	1	1
0	24	6	4	6074	5.4330001	1982	1	1
1	1	1	4	6074	69.987999	1982	1	1
1	2	1	4	6074	2.822	1982	1	1
1	3	1	4	6074	.287	1982	1	1
1	4	1	4	6074	1.325	1982	1	1
1	5	1	4	6074	1.336	1982	1	1
1	6	1	4	6074	8.3559999	1982	1	1
1	7	1	4	6074	0	1982	1	1
1	8	1	4	6074	1.692	1982	1	1
1	9	1	4	6074	1.9960001	1982	1	1
1	10	1	4	6074	3.4909999	1982	1	1
1	11	1	4	6074	0	1982	1	1
1	12	1	4	6074	0	1982	1	1
1	13	1	4	6074	5.1409998	1982	1	1
1	14	1	4	6074	0	1982	1	1
1	15	1	4	6074	3.566	1982	1	1
1	101	2	4	6074	23.148001	1982	1	1
1	102	2	4	6074	16.167	1982	1	1
1	103	2	4	6074	24.785999	1982	1	1
1	104	2	4	6074	.53399998	1982	1	1
1	105	2	4	6074	4.4029999	1982	1	1
1	106	2	4	6074	0	1982	1	1
1	107	2	4	6074	.296	1982	1	1
1	108	2	4	6074	0	1982	1	1
1	109	2	4	6074	.39399999	1982	1	1
1	110	2	4	6074	.25999999	1982	1	1
1	201	2	4	6074	1.396	1982	1	1
1	202	2	4	6074	.25999999	1982	1	1
1	203	2	4	6074	0	1982	1	1
1	204	2	4	6074	0	1982	1	1
1	205	2	4	6074	0	1982	1	1
1	206	2	4	6074	0	1982	1	1
1	207	2	4	6074	.90600002	1982	1	1
1	208	2	4	6074	0	1982	1	1
1	209	2	4	6074	0	1982	1	1
1	210	2	4	6074	0	1982	1	1
1	211	2	4	6074	0	1982	1	1
1	212	2	4	6074	0	1982	1	1
1	213	2	4	6074	0	1982	1	1
1	214	2	4	6074	0	1982	1	1
1	215	2	4	6074	0	1982	1	1
1	216	2	4	6074	0	1982	1	1
1	217	2	4	6074	.25999999	1982	1	1
1	301	2	4	6074	0	1982	1	1
1	302	2	4	6074	0	1982	1	1
1	304	2	4	6074	0	1982	1	1
1	306	2	4	6074	0	1982	1	1
1	307	2	4	6074	0	1982	1	1
1	308	2	4	6074	.06	1982	1	1
1	309	2	4	6074	.227	1982	1	1
1	310	2	4	6074	0	1982	1	1
1	401	2	4	6074	1.2180001	1982	1	1
1	402	2	4	6074	0	1982	1	1
1	403	2	4	6074	0	1982	1	1
1	404	2	4	6074	.107	1982	1	1
1	405	2	4	6074	0	1982	1	1
1	406	2	4	6074	0	1982	1	1
1	407	2	4	6074	0	1982	1	1
1	501	2	4	6074	.16	1982	1	1
1	502	2	4	6074	0	1982	1	1
1	503	2	4	6074	0	1982	1	1
1	504	2	4	6074	.56999999	1982	1	1
1	505	2	4	6074	.13699999	1982	1	1
1	506	2	4	6074	.33399999	1982	1	1
1	507	2	4	6074	.13699999	1982	1	1
1	508	2	4	6074	0	1982	1	1
1	509	2	4	6074	0	1982	1	1
1	601	2	4	6074	3.8069999	1982	1	1
1	602	2	4	6074	.38299999	1982	1	1
1	603	2	4	6074	.139	1982	1	1
1	604	2	4	6074	0	1982	1	1
1	605	2	4	6074	2.3210001	1982	1	1
1	606	2	4	6074	0	1982	1	1
1	608	2	4	6074	0	1982	1	1
1	609	2	4	6074	0	1982	1	1
1	610	2	4	6074	1.706	1982	1	1
1	611	2	4	6074	0	1982	1	1
1	701	2	4	6074	0	1982	1	1
1	702	2	4	6074	0	1982	1	1
1	703	2	4	6074	0	1982	1	1
1	704	2	4	6074	0	1982	1	1
1	705	2	4	6074	0	1982	1	1
1	801	2	4	6074	0	1982	1	1
1	802	2	4	6074	0	1982	1	1
1	803	2	4	6074	0	1982	1	1
1	804	2	4	6074	1.5700001	1982	1	1
1	805	2	4	6074	.122	1982	1	1
1	806	2	4	6074	0	1982	1	1
1	807	2	4	6074	0	1982	1	1
1	901	2	4	6074	1.527	1982	1	1
1	902	2	4	6074	0	1982	1	1
1	903	2	4	6074	.36300001	1982	1	1
1	904	2	4	6074	0	1982	1	1
1	905	2	4	6074	.107	1982	1	1
1	906	2	4	6074	0	1982	1	1
1	908	2	4	6074	0	1982	1	1
1	1001	2	4	6074	0	1982	1	1
1	1002	2	4	6074	.078	1982	1	1
1	1003	2	4	6074	.078	1982	1	1
1	1004	2	4	6074	0	1982	1	1
1	1005	2	4	6074	0	1982	1	1
1	1006	2	4	6074	1.388	1982	1	1
1	1007	2	4	6074	0	1982	1	1
1	1008	2	4	6074	.078	1982	1	1
1	1009	2	4	6074	0	1982	1	1
1	1010	2	4	6074	0	1982	1	1
1	1011	2	4	6074	1.224	1982	1	1
1	1012	2	4	6074	.64600003	1982	1	1
1	1101	2	4	6074	0	1982	1	1
1	1102	2	4	6074	0	1982	1	1
1	1103	2	4	6074	0	1982	1	1
1	1104	2	4	6074	0	1982	1	1
1	1105	2	4	6074	0	1982	1	1
1	1106	2	4	6074	0	1982	1	1
1	1201	2	4	6074	0	1982	1	1
1	1301	2	4	6074	3.4979999	1982	1	1
1	1302	2	4	6074	1.643	1982	1	1
1	1401	2	4	6074	0	1982	1	1
1	1501	2	4	6074	3.566	1982	1	1
1	101	3	4	6074	23.148001	1982	1	1
1	102	3	4	6074	16.167	1982	1	1
1	103	3	4	6074	24.785999	1982	1	1
1	104	3	4	6074	.53399998	1982	1	1
1	105	3	4	6074	4.4029999	1982	1	1
1	106	3	4	6074	0	1982	1	1
1	107	3	4	6074	.296	1982	1	1
1	108	3	4	6074	0	1982	1	1
1	109	3	4	6074	.39399999	1982	1	1
1	110	3	4	6074	.25999999	1982	1	1
1	501	3	4	6074	.16	1982	1	1
1	502	3	4	6074	0	1982	1	1
1	503	3	4	6074	0	1982	1	1
1	504	3	4	6074	.56999999	1982	1	1
1	505	3	4	6074	.13699999	1982	1	1
1	506	3	4	6074	.33399999	1982	1	1
1	201	4	4	6074	1.396	1982	1	1
1	202	4	4	6074	.25999999	1982	1	1
1	203	4	4	6074	0	1982	1	1
1	204	4	4	6074	0	1982	1	1
1	205	4	4	6074	0	1982	1	1
1	206	4	4	6074	0	1982	1	1
1	207	4	4	6074	.90600002	1982	1	1
1	208	4	4	6074	0	1982	1	1
1	209	4	4	6074	0	1982	1	1
1	210	4	4	6074	0	1982	1	1
1	211	4	4	6074	0	1982	1	1
1	212	4	4	6074	0	1982	1	1
1	213	4	4	6074	0	1982	1	1
1	214	4	4	6074	0	1982	1	1
1	215	4	4	6074	0	1982	1	1
1	216	4	4	6074	0	1982	1	1
1	217	4	4	6074	.25999999	1982	1	1
1	506	5	4	6074	.33399999	1982	1	1
1	601	5	4	6074	3.8069999	1982	1	1
1	602	5	4	6074	.38299999	1982	1	1
1	603	5	4	6074	.139	1982	1	1
1	604	5	4	6074	0	1982	1	1
1	605	5	4	6074	2.3210001	1982	1	1
1	606	5	4	6074	0	1982	1	1
1	608	5	4	6074	0	1982	1	1
1	609	5	4	6074	0	1982	1	1
1	610	5	4	6074	1.706	1982	1	1
1	611	5	4	6074	0	1982	1	1
1	701	5	4	6074	0	1982	1	1
1	702	5	4	6074	0	1982	1	1
1	703	5	4	6074	0	1982	1	1
1	704	5	4	6074	0	1982	1	1
1	705	5	4	6074	0	1982	1	1
1	1	6	4	6074	70.420998	1982	1	1
1	2	6	4	6074	.287	1982	1	1
1	3	6	4	6074	0	1982	1	1
1	4	6	4	6074	0	1982	1	1
1	5	6	4	6074	0	1982	1	1
1	6	6	4	6074	0	1982	1	1
1	7	6	4	6074	0	1982	1	1
1	8	6	4	6074	1.692	1982	1	1
1	9	6	4	6074	0	1982	1	1
1	10	6	4	6074	0	1982	1	1
1	12	6	4	6074	1.325	1982	1	1
1	13	6	4	6074	2.9590001	1982	1	1
1	14	6	4	6074	0	1982	1	1
1	15	6	4	6074	.296	1982	1	1
1	16	6	4	6074	3.177	1982	1	1
1	17	6	4	6074	.13699999	1982	1	1
1	18	6	4	6074	0	1982	1	1
1	19	6	4	6074	5.513	1982	1	1
1	20	6	4	6074	3.4909999	1982	1	1
1	21	6	4	6074	0	1982	1	1
1	22	6	4	6074	7.1370001	1982	1	1
1	23	6	4	6074	0	1982	1	1
1	24	6	4	6074	3.566	1982	1	1
0	1	1	3	4011	65.542999	1982	4	2
0	2	1	3	4011	3.401	1982	4	2
0	3	1	3	4011	.072	1982	4	2
0	4	1	3	4011	1.64	1982	4	2
0	5	1	3	4011	1.875	1982	4	2
0	6	1	3	4011	11.576	1982	4	2
0	7	1	3	4011	0	1982	4	2
0	8	1	3	4011	.57499999	1982	4	2
0	9	1	3	4011	4.1100001	1982	4	2
0	10	1	3	4011	2.369	1982	4	2
0	11	1	3	4011	0	1982	4	2
0	12	1	3	4011	0	1982	4	2
0	13	1	3	4011	3.9579999	1982	4	2
0	14	1	3	4011	0	1982	4	2
0	15	1	3	4011	4.8800001	1982	4	2
0	101	2	3	4011	17.605	1982	4	2
0	102	2	3	4011	27.823	1982	4	2
0	103	2	3	4011	18.184	1982	4	2
0	104	2	3	4011	.97600001	1982	4	2
0	105	2	3	4011	.75	1982	4	2
0	106	2	3	4011	0	1982	4	2
0	107	2	3	4011	.146	1982	4	2
0	108	2	3	4011	0	1982	4	2
0	109	2	3	4011	.059	1982	4	2
0	110	2	3	4011	0	1982	4	2
0	201	2	3	4011	2.128	1982	4	2
0	202	2	3	4011	0	1982	4	2
0	203	2	3	4011	0	1982	4	2
0	204	2	3	4011	0	1982	4	2
0	205	2	3	4011	0	1982	4	2
0	206	2	3	4011	0	1982	4	2
0	207	2	3	4011	1.273	1982	4	2
0	208	2	3	4011	0	1982	4	2
0	209	2	3	4011	0	1982	4	2
0	210	2	3	4011	0	1982	4	2
0	211	2	3	4011	0	1982	4	2
0	212	2	3	4011	0	1982	4	2
0	213	2	3	4011	0	1982	4	2
0	214	2	3	4011	0	1982	4	2
0	215	2	3	4011	0	1982	4	2
0	216	2	3	4011	0	1982	4	2
0	217	2	3	4011	0	1982	4	2
0	301	2	3	4011	0	1982	4	2
0	302	2	3	4011	0	1982	4	2
0	304	2	3	4011	0	1982	4	2
0	306	2	3	4011	0	1982	4	2
0	307	2	3	4011	0	1982	4	2
0	308	2	3	4011	.024	1982	4	2
0	309	2	3	4011	.048	1982	4	2
0	310	2	3	4011	0	1982	4	2
0	401	2	3	4011	1.64	1982	4	2
0	402	2	3	4011	0	1982	4	2
0	403	2	3	4011	0	1982	4	2
0	404	2	3	4011	0	1982	4	2
0	405	2	3	4011	0	1982	4	2
0	406	2	3	4011	0	1982	4	2
0	407	2	3	4011	0	1982	4	2
0	501	2	3	4011	0	1982	4	2
0	502	2	3	4011	0	1982	4	2
0	503	2	3	4011	0	1982	4	2
0	504	2	3	4011	1.41	1982	4	2
0	505	2	3	4011	.146	1982	4	2
0	506	2	3	4011	.17299999	1982	4	2
0	507	2	3	4011	.146	1982	4	2
0	508	2	3	4011	0	1982	4	2
0	509	2	3	4011	0	1982	4	2
0	601	2	3	4011	2.2820001	1982	4	2
0	602	2	3	4011	1.013	1982	4	2
0	603	2	3	4011	1.949	1982	4	2
0	604	2	3	4011	0	1982	4	2
0	605	2	3	4011	5.8270001	1982	4	2
0	606	2	3	4011	0	1982	4	2
0	608	2	3	4011	0	1982	4	2
0	609	2	3	4011	0	1982	4	2
0	610	2	3	4011	.50599998	1982	4	2
0	611	2	3	4011	0	1982	4	2
0	701	2	3	4011	0	1982	4	2
0	702	2	3	4011	0	1982	4	2
0	703	2	3	4011	0	1982	4	2
0	704	2	3	4011	0	1982	4	2
0	705	2	3	4011	0	1982	4	2
0	801	2	3	4011	0	1982	4	2
0	802	2	3	4011	0	1982	4	2
0	803	2	3	4011	0	1982	4	2
0	804	2	3	4011	.509	1982	4	2
0	805	2	3	4011	.067	1982	4	2
0	806	2	3	4011	0	1982	4	2
0	807	2	3	4011	0	1982	4	2
0	901	2	3	4011	3.5899999	1982	4	2
0	902	2	3	4011	0	1982	4	2
0	903	2	3	4011	.51999998	1982	4	2
0	904	2	3	4011	0	1982	4	2
0	905	2	3	4011	0	1982	4	2
0	906	2	3	4011	0	1982	4	2
0	908	2	3	4011	0	1982	4	2
0	1001	2	3	4011	0	1982	4	2
0	1002	2	3	4011	.11	1982	4	2
0	1003	2	3	4011	.11	1982	4	2
0	1004	2	3	4011	0	1982	4	2
0	1005	2	3	4011	0	1982	4	2
0	1006	2	3	4011	.51800001	1982	4	2
0	1007	2	3	4011	0	1982	4	2
0	1008	2	3	4011	.11	1982	4	2
0	1009	2	3	4011	0	1982	4	2
0	1010	2	3	4011	0	1982	4	2
0	1011	2	3	4011	0	1982	4	2
0	1012	2	3	4011	1.522	1982	4	2
0	1101	2	3	4011	0	1982	4	2
0	1102	2	3	4011	0	1982	4	2
0	1103	2	3	4011	0	1982	4	2
0	1104	2	3	4011	0	1982	4	2
0	1105	2	3	4011	0	1982	4	2
0	1106	2	3	4011	0	1982	4	2
0	1201	2	3	4011	0	1982	4	2
0	1301	2	3	4011	2.0339999	1982	4	2
0	1302	2	3	4011	1.924	1982	4	2
0	1401	2	3	4011	0	1982	4	2
0	1501	2	3	4011	4.8800001	1982	4	2
0	101	3	3	4011	17.605	1982	4	2
0	102	3	3	4011	27.823	1982	4	2
0	103	3	3	4011	18.184	1982	4	2
0	104	3	3	4011	.97600001	1982	4	2
0	105	3	3	4011	.75	1982	4	2
0	106	3	3	4011	0	1982	4	2
0	107	3	3	4011	.146	1982	4	2
0	108	3	3	4011	0	1982	4	2
0	109	3	3	4011	.059	1982	4	2
0	110	3	3	4011	0	1982	4	2
0	501	3	3	4011	0	1982	4	2
0	502	3	3	4011	0	1982	4	2
0	503	3	3	4011	0	1982	4	2
0	504	3	3	4011	1.41	1982	4	2
0	505	3	3	4011	.146	1982	4	2
0	506	3	3	4011	.17299999	1982	4	2
0	201	4	3	4011	2.128	1982	4	2
0	202	4	3	4011	0	1982	4	2
0	203	4	3	4011	0	1982	4	2
0	204	4	3	4011	0	1982	4	2
0	205	4	3	4011	0	1982	4	2
0	206	4	3	4011	0	1982	4	2
0	207	4	3	4011	1.273	1982	4	2
0	208	4	3	4011	0	1982	4	2
0	209	4	3	4011	0	1982	4	2
0	210	4	3	4011	0	1982	4	2
0	211	4	3	4011	0	1982	4	2
0	212	4	3	4011	0	1982	4	2
0	213	4	3	4011	0	1982	4	2
0	214	4	3	4011	0	1982	4	2
0	215	4	3	4011	0	1982	4	2
0	216	4	3	4011	0	1982	4	2
0	217	4	3	4011	0	1982	4	2
0	506	5	3	4011	.17299999	1982	4	2
0	601	5	3	4011	2.2820001	1982	4	2
0	602	5	3	4011	1.013	1982	4	2
0	603	5	3	4011	1.949	1982	4	2
0	604	5	3	4011	0	1982	4	2
0	605	5	3	4011	5.8270001	1982	4	2
0	606	5	3	4011	0	1982	4	2
0	608	5	3	4011	0	1982	4	2
0	609	5	3	4011	0	1982	4	2
0	610	5	3	4011	.50599998	1982	4	2
0	611	5	3	4011	0	1982	4	2
0	701	5	3	4011	0	1982	4	2
0	702	5	3	4011	0	1982	4	2
0	703	5	3	4011	0	1982	4	2
0	704	5	3	4011	0	1982	4	2
0	705	5	3	4011	0	1982	4	2
0	1	6	3	4011	66.806	1982	4	2
0	2	6	3	4011	.072	1982	4	2
0	3	6	3	4011	0	1982	4	2
0	4	6	3	4011	0	1982	4	2
0	5	6	3	4011	0	1982	4	2
0	6	6	3	4011	0	1982	4	2
0	7	6	3	4011	0	1982	4	2
0	8	6	3	4011	.57499999	1982	4	2
0	9	6	3	4011	0	1982	4	2
0	10	6	3	4011	0	1982	4	2
0	12	6	3	4011	1.64	1982	4	2
0	13	6	3	4011	3.5469999	1982	4	2
0	14	6	3	4011	0	1982	4	2
0	15	6	3	4011	.146	1982	4	2
0	16	6	3	4011	8.9619999	1982	4	2
0	17	6	3	4011	.146	1982	4	2
0	18	6	3	4011	0	1982	4	2
0	19	6	3	4011	2.7869999	1982	4	2
0	20	6	3	4011	2.369	1982	4	2
0	21	6	3	4011	0	1982	4	2
0	22	6	3	4011	8.0679998	1982	4	2
0	23	6	3	4011	0	1982	4	2
0	24	6	3	4011	4.8800001	1982	4	2
1	1	1	3	4011	68.007004	1982	4	2
1	2	1	3	4011	2.402	1982	4	2
1	3	1	3	4011	0	1982	4	2
1	4	1	3	4011	1.925	1982	4	2
1	5	1	3	4011	3.6630001	1982	4	2
1	6	1	3	4011	10.284	1982	4	2
1	7	1	3	4011	0	1982	4	2
1	8	1	3	4011	.73500001	1982	4	2
1	9	1	3	4011	2.5599999	1982	4	2
1	10	1	3	4011	3.4389999	1982	4	2
1	11	1	3	4011	0	1982	4	2
1	12	1	3	4011	0	1982	4	2
1	13	1	3	4011	3.948	1982	4	2
1	14	1	3	4011	0	1982	4	2
1	15	1	3	4011	3.0369999	1982	4	2
1	101	2	3	4011	17.615999	1982	4	2
1	102	2	3	4011	27.122	1982	4	2
1	103	2	3	4011	18.296	1982	4	2
1	104	2	3	4011	3.8099999	1982	4	2
1	105	2	3	4011	.58999997	1982	4	2
1	106	2	3	4011	0	1982	4	2
1	107	2	3	4011	.228	1982	4	2
1	108	2	3	4011	0	1982	4	2
1	109	2	3	4011	.34599999	1982	4	2
1	110	2	3	4011	0	1982	4	2
1	201	2	3	4011	1.603	1982	4	2
1	202	2	3	4011	0	1982	4	2
1	203	2	3	4011	0	1982	4	2
1	204	2	3	4011	0	1982	4	2
1	205	2	3	4011	0	1982	4	2
1	206	2	3	4011	0	1982	4	2
1	207	2	3	4011	.80000001	1982	4	2
1	208	2	3	4011	0	1982	4	2
1	209	2	3	4011	0	1982	4	2
1	210	2	3	4011	0	1982	4	2
1	211	2	3	4011	0	1982	4	2
1	212	2	3	4011	0	1982	4	2
1	213	2	3	4011	0	1982	4	2
1	214	2	3	4011	0	1982	4	2
1	215	2	3	4011	0	1982	4	2
1	216	2	3	4011	0	1982	4	2
1	217	2	3	4011	0	1982	4	2
1	301	2	3	4011	0	1982	4	2
1	302	2	3	4011	0	1982	4	2
1	304	2	3	4011	0	1982	4	2
1	306	2	3	4011	0	1982	4	2
1	307	2	3	4011	0	1982	4	2
1	308	2	3	4011	0	1982	4	2
1	309	2	3	4011	0	1982	4	2
1	310	2	3	4011	0	1982	4	2
1	401	2	3	4011	1.925	1982	4	2
1	402	2	3	4011	0	1982	4	2
1	403	2	3	4011	0	1982	4	2
1	404	2	3	4011	0	1982	4	2
1	405	2	3	4011	0	1982	4	2
1	406	2	3	4011	0	1982	4	2
1	407	2	3	4011	0	1982	4	2
1	501	2	3	4011	0	1982	4	2
1	502	2	3	4011	0	1982	4	2
1	503	2	3	4011	0	1982	4	2
1	504	2	3	4011	2.848	1982	4	2
1	505	2	3	4011	.228	1982	4	2
1	506	2	3	4011	.36000001	1982	4	2
1	507	2	3	4011	.228	1982	4	2
1	508	2	3	4011	0	1982	4	2
1	509	2	3	4011	0	1982	4	2
1	601	2	3	4011	2.471	1982	4	2
1	602	2	3	4011	.90399998	1982	4	2
1	603	2	3	4011	1.381	1982	4	2
1	604	2	3	4011	0	1982	4	2
1	605	2	3	4011	4.849	1982	4	2
1	606	2	3	4011	0	1982	4	2
1	608	2	3	4011	0	1982	4	2
1	609	2	3	4011	0	1982	4	2
1	610	2	3	4011	.67900002	1982	4	2
1	611	2	3	4011	0	1982	4	2
1	701	2	3	4011	0	1982	4	2
1	702	2	3	4011	0	1982	4	2
1	703	2	3	4011	0	1982	4	2
1	704	2	3	4011	0	1982	4	2
1	705	2	3	4011	0	1982	4	2
1	801	2	3	4011	0	1982	4	2
1	802	2	3	4011	0	1982	4	2
1	803	2	3	4011	0	1982	4	2
1	804	2	3	4011	.69599998	1982	4	2
1	805	2	3	4011	.039	1982	4	2
1	806	2	3	4011	0	1982	4	2
1	807	2	3	4011	0	1982	4	2
1	901	2	3	4011	2.1289999	1982	4	2
1	902	2	3	4011	0	1982	4	2
