problem	cat	numsurveys	numrespondents	perc	year	month	quarter
608	2	2	3079	.403	1973	4	2
609	2	2	3079	0	1973	4	2
610	2	2	3079	3.4219999	1973	4	2
611	2	2	3079	0	1973	4	2
701	2	2	3079	0	1973	4	2
702	2	2	3079	0	1973	4	2
703	2	2	3079	0	1973	4	2
704	2	2	3079	0	1973	4	2
705	2	2	3079	0	1973	4	2
801	2	2	3079	1.515	1973	4	2
802	2	2	3079	0	1973	4	2
803	2	2	3079	2.073	1973	4	2
804	2	2	3079	1.186	1973	4	2
805	2	2	3079	0	1973	4	2
806	2	2	3079	.206	1973	4	2
807	2	2	3079	0	1973	4	2
901	2	2	3079	4.2649999	1973	4	2
902	2	2	3079	.12800001	1973	4	2
903	2	2	3079	1.0089999	1973	4	2
904	2	2	3079	0	1973	4	2
905	2	2	3079	0	1973	4	2
906	2	2	3079	0	1973	4	2
908	2	2	3079	0	1973	4	2
1001	2	2	3079	0	1973	4	2
1002	2	2	3079	4.6529999	1973	4	2
1003	2	2	3079	0	1973	4	2
1004	2	2	3079	.42300001	1973	4	2
1005	2	2	3079	0	1973	4	2
1006	2	2	3079	2.316	1973	4	2
1007	2	2	3079	0	1973	4	2
1008	2	2	3079	6.6620002	1973	4	2
1009	2	2	3079	0	1973	4	2
1010	2	2	3079	.36300001	1973	4	2
1011	2	2	3079	.243	1973	4	2
1012	2	2	3079	0	1973	4	2
1101	2	2	3079	1.424	1973	4	2
1102	2	2	3079	0	1973	4	2
1103	2	2	3079	0	1973	4	2
1104	2	2	3079	0	1973	4	2
1105	2	2	3079	.1	1973	4	2
1106	2	2	3079	0	1973	4	2
1201	2	2	3079	0	1973	4	2
1301	2	2	3079	3.8399999	1973	4	2
1302	2	2	3079	0	1973	4	2
1401	2	2	3079	0	1973	4	2
1501	2	2	3079	3.1040001	1973	4	2
101	3	2	3079	7.8470001	1973	4	2
102	3	2	3079	3.0469999	1973	4	2
103	3	2	3079	19.517	1973	4	2
104	3	2	3079	0	1973	4	2
105	3	2	3079	0	1973	4	2
106	3	2	3079	0	1973	4	2
107	3	2	3079	.796	1973	4	2
108	3	2	3079	0	1973	4	2
109	3	2	3079	7.8470001	1973	4	2
110	3	2	3079	.146	1973	4	2
501	3	2	3079	0	1973	4	2
502	3	2	3079	0	1973	4	2
503	3	2	3079	0	1973	4	2
504	3	2	3079	.796	1973	4	2
505	3	2	3079	0	1973	4	2
506	3	2	3079	0	1973	4	2
201	4	2	3079	0	1973	4	2
202	4	2	3079	1.018	1973	4	2
203	4	2	3079	.215	1973	4	2
204	4	2	3079	.004	1973	4	2
205	4	2	3079	.257	1973	4	2
206	4	2	3079	0	1973	4	2
207	4	2	3079	1.763	1973	4	2
208	4	2	3079	0	1973	4	2
209	4	2	3079	0	1973	4	2
210	4	2	3079	0	1973	4	2
211	4	2	3079	.161	1973	4	2
212	4	2	3079	0	1973	4	2
213	4	2	3079	.03	1973	4	2
214	4	2	3079	0	1973	4	2
215	4	2	3079	0	1973	4	2
216	4	2	3079	.161	1973	4	2
217	4	2	3079	0	1973	4	2
506	5	2	3079	0	1973	4	2
601	5	2	3079	1.448	1973	4	2
602	5	2	3079	.199	1973	4	2
603	5	2	3079	.55000001	1973	4	2
604	5	2	3079	.018	1973	4	2
605	5	2	3079	1.33	1973	4	2
606	5	2	3079	0	1973	4	2
608	5	2	3079	.403	1973	4	2
609	5	2	3079	0	1973	4	2
610	5	2	3079	3.4219999	1973	4	2
611	5	2	3079	0	1973	4	2
701	5	2	3079	0	1973	4	2
702	5	2	3079	0	1973	4	2
703	5	2	3079	0	1973	4	2
704	5	2	3079	0	1973	4	2
705	5	2	3079	0	1973	4	2
1	6	2	3079	39.200001	1973	4	2
2	6	2	3079	3.059	1973	4	2
3	6	2	3079	.096	1973	4	2
4	6	2	3079	0	1973	4	2
5	6	2	3079	.1	1973	4	2
6	6	2	3079	.215	1973	4	2
7	6	2	3079	3.5869999	1973	4	2
8	6	2	3079	1.186	1973	4	2
9	6	2	3079	0	1973	4	2
10	6	2	3079	.03	1973	4	2
12	6	2	3079	13.789	1973	4	2
13	6	2	3079	3.0380001	1973	4	2
14	6	2	3079	.322	1973	4	2
15	6	2	3079	1.002	1973	4	2
16	6	2	3079	2.0969999	1973	4	2
17	6	2	3079	0	1973	4	2
18	6	2	3079	0	1973	4	2
19	6	2	3079	5.2729998	1973	4	2
20	6	2	3079	14.66	1973	4	2
21	6	2	3079	0	1973	4	2
22	6	2	3079	9.2410002	1973	4	2
23	6	2	3079	0	1973	4	2
24	6	2	3079	3.1040001	1973	4	2
1	1	1	1502	58.044998	1973	7	3
2	1	1	1502	2.608	1973	7	3
3	1	1	1502	1.306	1973	7	3
4	1	1	1502	9.1960001	1973	7	3
5	1	1	1502	2.2130001	1973	7	3
6	1	1	1502	4.7389998	1973	7	3
7	1	1	1502	0	1973	7	3
8	1	1	1502	4.427	1973	7	3
9	1	1	1502	1.993	1973	7	3
10	1	1	1502	9.7259998	1973	7	3
11	1	1	1502	.796	1973	7	3
12	1	1	1502	0	1973	7	3
13	1	1	1502	1.109	1973	7	3
14	1	1	1502	0	1973	7	3
15	1	1	1502	3.842	1973	7	3
101	2	1	1502	8.0039997	1973	7	3
102	2	1	1502	1.2460001	1973	7	3
103	2	1	1502	40.376999	1973	7	3
104	2	1	1502	0	1973	7	3
105	2	1	1502	0	1973	7	3
106	2	1	1502	0	1973	7	3
107	2	1	1502	.04	1973	7	3
108	2	1	1502	0	1973	7	3
109	2	1	1502	8.0039997	1973	7	3
110	2	1	1502	.373	1973	7	3
201	2	1	1502	0	1973	7	3
202	2	1	1502	.63599998	1973	7	3
203	2	1	1502	.28	1973	7	3
204	2	1	1502	.23999999	1973	7	3
205	2	1	1502	.119	1973	7	3
206	2	1	1502	0	1973	7	3
207	2	1	1502	.82800001	1973	7	3
208	2	1	1502	0	1973	7	3
209	2	1	1502	0	1973	7	3
210	2	1	1502	0	1973	7	3
211	2	1	1502	.055	1973	7	3
212	2	1	1502	0	1973	7	3
213	2	1	1502	0	1973	7	3
214	2	1	1502	0	1973	7	3
215	2	1	1502	0	1973	7	3
216	2	1	1502	.055	1973	7	3
217	2	1	1502	.39500001	1973	7	3
301	2	1	1502	0	1973	7	3
302	2	1	1502	0	1973	7	3
304	2	1	1502	0	1973	7	3
306	2	1	1502	0	1973	7	3
307	2	1	1502	0	1973	7	3
308	2	1	1502	.27200001	1973	7	3
309	2	1	1502	.66299999	1973	7	3
310	2	1	1502	.37	1973	7	3
401	2	1	1502	2.3499999	1973	7	3
402	2	1	1502	1.566	1973	7	3
403	2	1	1502	0	1973	7	3
404	2	1	1502	3.244	1973	7	3
405	2	1	1502	.131	1973	7	3
406	2	1	1502	0	1973	7	3
407	2	1	1502	1.905	1973	7	3
501	2	1	1502	0	1973	7	3
502	2	1	1502	0	1973	7	3
503	2	1	1502	0	1973	7	3
504	2	1	1502	.04	1973	7	3
505	2	1	1502	0	1973	7	3
506	2	1	1502	0	1973	7	3
507	2	1	1502	.287	1973	7	3
508	2	1	1502	1.886	1973	7	3
509	2	1	1502	0	1973	7	3
601	2	1	1502	2.7290001	1973	7	3
602	2	1	1502	.112	1973	7	3
603	2	1	1502	.35299999	1973	7	3
604	2	1	1502	.006	1973	7	3
605	2	1	1502	.85699999	1973	7	3
606	2	1	1502	0	1973	7	3
608	2	1	1502	.68199998	1973	7	3
609	2	1	1502	0	1973	7	3
610	2	1	1502	0	1973	7	3
611	2	1	1502	0	1973	7	3
701	2	1	1502	0	1973	7	3
702	2	1	1502	0	1973	7	3
703	2	1	1502	0	1973	7	3
704	2	1	1502	0	1973	7	3
705	2	1	1502	0	1973	7	3
801	2	1	1502	.73199999	1973	7	3
802	2	1	1502	0	1973	7	3
803	2	1	1502	.71600002	1973	7	3
804	2	1	1502	.85100001	1973	7	3
805	2	1	1502	1.702	1973	7	3
806	2	1	1502	.42500001	1973	7	3
807	2	1	1502	0	1973	7	3
901	2	1	1502	.67500001	1973	7	3
902	2	1	1502	.149	1973	7	3
903	2	1	1502	1.169	1973	7	3
904	2	1	1502	0	1973	7	3
905	2	1	1502	0	1973	7	3
906	2	1	1502	0	1973	7	3
908	2	1	1502	0	1973	7	3
1001	2	1	1502	0	1973	7	3
1002	2	1	1502	1.527	1973	7	3
1003	2	1	1502	1.706	1973	7	3
1004	2	1	1502	1.316	1973	7	3
1005	2	1	1502	1.316	1973	7	3
1006	2	1	1502	1.316	1973	7	3
1007	2	1	1502	0	1973	7	3
1008	2	1	1502	2.506	1973	7	3
1009	2	1	1502	0	1973	7	3
1010	2	1	1502	.04	1973	7	3
1011	2	1	1502	0	1973	7	3
1012	2	1	1502	0	1973	7	3
1101	2	1	1502	.616	1973	7	3
1102	2	1	1502	0	1973	7	3
1103	2	1	1502	0	1973	7	3
1104	2	1	1502	0	1973	7	3
1105	2	1	1502	.18000001	1973	7	3
1106	2	1	1502	0	1973	7	3
1201	2	1	1502	0	1973	7	3
1301	2	1	1502	1.109	1973	7	3
1302	2	1	1502	0	1973	7	3
1401	2	1	1502	0	1973	7	3
1501	2	1	1502	3.842	1973	7	3
101	3	1	1502	8.0039997	1973	7	3
102	3	1	1502	1.2460001	1973	7	3
103	3	1	1502	40.376999	1973	7	3
104	3	1	1502	0	1973	7	3
105	3	1	1502	0	1973	7	3
106	3	1	1502	0	1973	7	3
107	3	1	1502	.04	1973	7	3
108	3	1	1502	0	1973	7	3
109	3	1	1502	8.0039997	1973	7	3
110	3	1	1502	.373	1973	7	3
501	3	1	1502	0	1973	7	3
502	3	1	1502	0	1973	7	3
503	3	1	1502	0	1973	7	3
504	3	1	1502	.04	1973	7	3
505	3	1	1502	0	1973	7	3
506	3	1	1502	0	1973	7	3
201	4	1	1502	0	1973	7	3
202	4	1	1502	.63599998	1973	7	3
203	4	1	1502	.28	1973	7	3
204	4	1	1502	.23999999	1973	7	3
205	4	1	1502	.119	1973	7	3
206	4	1	1502	0	1973	7	3
207	4	1	1502	.82800001	1973	7	3
208	4	1	1502	0	1973	7	3
209	4	1	1502	0	1973	7	3
210	4	1	1502	0	1973	7	3
211	4	1	1502	.055	1973	7	3
212	4	1	1502	0	1973	7	3
213	4	1	1502	0	1973	7	3
214	4	1	1502	0	1973	7	3
215	4	1	1502	0	1973	7	3
216	4	1	1502	.055	1973	7	3
217	4	1	1502	.39500001	1973	7	3
506	5	1	1502	0	1973	7	3
601	5	1	1502	2.7290001	1973	7	3
602	5	1	1502	.112	1973	7	3
603	5	1	1502	.35299999	1973	7	3
604	5	1	1502	.006	1973	7	3
605	5	1	1502	.85699999	1973	7	3
606	5	1	1502	0	1973	7	3
608	5	1	1502	.68199998	1973	7	3
609	5	1	1502	0	1973	7	3
610	5	1	1502	0	1973	7	3
611	5	1	1502	0	1973	7	3
701	5	1	1502	0	1973	7	3
702	5	1	1502	0	1973	7	3
703	5	1	1502	0	1973	7	3
704	5	1	1502	0	1973	7	3
705	5	1	1502	0	1973	7	3
1	6	1	1502	58.044998	1973	7	3
2	6	1	1502	1.306	1973	7	3
3	6	1	1502	.37099999	1973	7	3
4	6	1	1502	1.886	1973	7	3
5	6	1	1502	.18000001	1973	7	3
6	6	1	1502	.28	1973	7	3
7	6	1	1502	1.448	1973	7	3
8	6	1	1502	2.5539999	1973	7	3
9	6	1	1502	0	1973	7	3
10	6	1	1502	0	1973	7	3
12	6	1	1502	9.6809998	1973	7	3
13	6	1	1502	1.978	1973	7	3
14	6	1	1502	.11	1973	7	3
15	6	1	1502	.465	1973	7	3
16	6	1	1502	1.3279999	1973	7	3
17	6	1	1502	.287	1973	7	3
18	6	1	1502	0	1973	7	3
19	6	1	1502	3.411	1973	7	3
20	6	1	1502	9.7259998	1973	7	3
21	6	1	1502	0	1973	7	3
22	6	1	1502	3.102	1973	7	3
23	6	1	1502	0	1973	7	3
24	6	1	1502	3.842	1973	7	3
1	1	0	0	38.595999	1973	10	4
2	1	0	0	1.624	1973	10	4
3	1	0	0	.98100001	1973	10	4
4	1	0	0	5.9400001	1973	10	4
5	1	0	0	1.275	1973	10	4
6	1	0	0	4.0074999	1973	10	4
7	1	0	0	0	1973	10	4
8	1	0	0	19.812501	1973	10	4
9	1	0	0	2.5855	1973	10	4
10	1	0	0	12.284	1973	10	4
11	1	0	0	.787	1973	10	4
12	1	0	0	0	1973	10	4
13	1	0	0	1.964	1973	10	4
14	1	0	0	0	1973	10	4
15	1	0	0	10.1445	1973	10	4
1	6	0	0	38.595999	1973	10	4
2	6	0	0	.98100001	1973	10	4
3	6	0	0	.21	1973	10	4
4	6	0	0	1.0575	1973	10	4
5	6	0	0	.1115	1973	10	4
6	6	0	0	.174	1973	10	4
7	6	0	0	1.0615	1973	10	4
8	6	0	0	18.388	1973	10	4
9	6	0	0	0	1973	10	4
10	6	0	0	.0085	1973	10	4
12	6	0	0	6.5339999	1973	10	4
13	6	0	0	1.2575	1973	10	4
14	6	0	0	.055	1973	10	4
15	6	0	0	.4365	1973	10	4
16	6	0	0	1.2785	1973	10	4
17	6	0	0	.1435	1973	10	4
18	6	0	0	0	1973	10	4
19	6	0	0	2.729	1973	10	4
20	6	0	0	12.284	1973	10	4
21	6	0	0	0	1973	10	4
22	6	0	0	4.5495001	1973	10	4
23	6	0	0	0	1973	10	4
24	6	0	0	10.1445	1973	10	4
1	1	1	1589	19.146999	1974	1	1
2	1	1	1589	.63999999	1974	1	1
3	1	1	1589	.65600002	1974	1	1
4	1	1	1589	2.684	1974	1	1
5	1	1	1589	.33700001	1974	1	1
6	1	1	1589	3.276	1974	1	1
7	1	1	1589	0	1974	1	1
8	1	1	1589	35.198002	1974	1	1
9	1	1	1589	3.178	1974	1	1
10	1	1	1589	14.842	1974	1	1
11	1	1	1589	.778	1974	1	1
12	1	1	1589	0	1974	1	1
13	1	1	1589	2.819	1974	1	1
14	1	1	1589	0	1974	1	1
15	1	1	1589	16.447001	1974	1	1
101	2	1	1589	2.5680001	1974	1	1
102	2	1	1589	2.0220001	1974	1	1
103	2	1	1589	11.606	1974	1	1
104	2	1	1589	0	1974	1	1
105	2	1	1589	0	1974	1	1
106	2	1	1589	0	1974	1	1
107	2	1	1589	.107	1974	1	1
108	2	1	1589	0	1974	1	1
109	2	1	1589	2.5680001	1974	1	1
110	2	1	1589	.27599999	1974	1	1
201	2	1	1589	0	1974	1	1
202	2	1	1589	.064	1974	1	1
203	2	1	1589	.068	1974	1	1
204	2	1	1589	.017	1974	1	1
205	2	1	1589	.053	1974	1	1
206	2	1	1589	0	1974	1	1
207	2	1	1589	.278	1974	1	1
208	2	1	1589	0	1974	1	1
209	2	1	1589	0	1974	1	1
210	2	1	1589	0	1974	1	1
211	2	1	1589	0	1974	1	1
212	2	1	1589	0	1974	1	1
213	2	1	1589	.017	1974	1	1
214	2	1	1589	0	1974	1	1
215	2	1	1589	0	1974	1	1
216	2	1	1589	0	1974	1	1
217	2	1	1589	.142	1974	1	1
301	2	1	1589	.005	1974	1	1
302	2	1	1589	0	1974	1	1
304	2	1	1589	0	1974	1	1
306	2	1	1589	0	1974	1	1
307	2	1	1589	0	1974	1	1
308	2	1	1589	.222	1974	1	1
309	2	1	1589	.322	1974	1	1
310	2	1	1589	.107	1974	1	1
401	2	1	1589	1.0369999	1974	1	1
402	2	1	1589	.69199997	1974	1	1
403	2	1	1589	0	1974	1	1
404	2	1	1589	.375	1974	1	1
405	2	1	1589	.032	1974	1	1
406	2	1	1589	0	1974	1	1
407	2	1	1589	.54799998	1974	1	1
501	2	1	1589	0	1974	1	1
502	2	1	1589	0	1974	1	1
503	2	1	1589	0	1974	1	1
504	2	1	1589	.107	1974	1	1
505	2	1	1589	0	1974	1	1
506	2	1	1589	0	1974	1	1
507	2	1	1589	0	1974	1	1
508	2	1	1589	.229	1974	1	1
509	2	1	1589	0	1974	1	1
601	2	1	1589	1.637	1974	1	1
602	2	1	1589	0	1974	1	1
603	2	1	1589	.51899999	1974	1	1
604	2	1	1589	0	1974	1	1
605	2	1	1589	.70999998	1974	1	1
606	2	1	1589	0	1974	1	1
608	2	1	1589	.40900001	1974	1	1
609	2	1	1589	0	1974	1	1
610	2	1	1589	0	1974	1	1
611	2	1	1589	0	1974	1	1
701	2	1	1589	0	1974	1	1
702	2	1	1589	0	1974	1	1
703	2	1	1589	0	1974	1	1
704	2	1	1589	0	1974	1	1
705	2	1	1589	0	1974	1	1
801	2	1	1589	.43200001	1974	1	1
802	2	1	1589	0	1974	1	1
803	2	1	1589	.243	1974	1	1
804	2	1	1589	11.407	1974	1	1
805	2	1	1589	22.815001	1974	1	1
806	2	1	1589	.301	1974	1	1
807	2	1	1589	0	1974	1	1
901	2	1	1589	1.859	1974	1	1
902	2	1	1589	.153	1974	1	1
903	2	1	1589	1.1670001	1974	1	1
904	2	1	1589	0	1974	1	1
905	2	1	1589	0	1974	1	1
906	2	1	1589	0	1974	1	1
908	2	1	1589	0	1974	1	1
1001	2	1	1589	0	1974	1	1
1002	2	1	1589	2.5710001	1974	1	1
1003	2	1	1589	1.419	1974	1	1
1004	2	1	1589	3.0409999	1974	1	1
1005	2	1	1589	3.0409999	1974	1	1
1006	2	1	1589	3.0409999	1974	1	1
1007	2	1	1589	0	1974	1	1
1008	2	1	1589	1.6109999	1974	1	1
1009	2	1	1589	0	1974	1	1
1010	2	1	1589	.107	1974	1	1
1011	2	1	1589	.011	1974	1	1
1012	2	1	1589	0	1974	1	1
1101	2	1	1589	.73500001	1974	1	1
1102	2	1	1589	0	1974	1	1
1103	2	1	1589	0	1974	1	1
1104	2	1	1589	0	1974	1	1
1105	2	1	1589	.043	1974	1	1
1106	2	1	1589	0	1974	1	1
1201	2	1	1589	0	1974	1	1
1301	2	1	1589	2.819	1974	1	1
1302	2	1	1589	0	1974	1	1
1401	2	1	1589	0	1974	1	1
1501	2	1	1589	16.447001	1974	1	1
101	3	1	1589	2.5680001	1974	1	1
102	3	1	1589	2.0220001	1974	1	1
103	3	1	1589	11.606	1974	1	1
104	3	1	1589	0	1974	1	1
105	3	1	1589	0	1974	1	1
106	3	1	1589	0	1974	1	1
107	3	1	1589	.107	1974	1	1
108	3	1	1589	0	1974	1	1
109	3	1	1589	2.5680001	1974	1	1
110	3	1	1589	.27599999	1974	1	1
501	3	1	1589	0	1974	1	1
502	3	1	1589	0	1974	1	1
503	3	1	1589	0	1974	1	1
504	3	1	1589	.107	1974	1	1
505	3	1	1589	0	1974	1	1
506	3	1	1589	0	1974	1	1
201	4	1	1589	0	1974	1	1
202	4	1	1589	.064	1974	1	1
203	4	1	1589	.068	1974	1	1
204	4	1	1589	.017	1974	1	1
205	4	1	1589	.053	1974	1	1
206	4	1	1589	0	1974	1	1
207	4	1	1589	.278	1974	1	1
208	4	1	1589	0	1974	1	1
209	4	1	1589	0	1974	1	1
210	4	1	1589	0	1974	1	1
211	4	1	1589	0	1974	1	1
212	4	1	1589	0	1974	1	1
213	4	1	1589	.017	1974	1	1
214	4	1	1589	0	1974	1	1
215	4	1	1589	0	1974	1	1
216	4	1	1589	0	1974	1	1
217	4	1	1589	.142	1974	1	1
506	5	1	1589	0	1974	1	1
601	5	1	1589	1.637	1974	1	1
602	5	1	1589	0	1974	1	1
603	5	1	1589	.51899999	1974	1	1
604	5	1	1589	0	1974	1	1
605	5	1	1589	.70999998	1974	1	1
606	5	1	1589	0	1974	1	1
608	5	1	1589	.40900001	1974	1	1
609	5	1	1589	0	1974	1	1
610	5	1	1589	0	1974	1	1
611	5	1	1589	0	1974	1	1
701	5	1	1589	0	1974	1	1
702	5	1	1589	0	1974	1	1
703	5	1	1589	0	1974	1	1
704	5	1	1589	0	1974	1	1
705	5	1	1589	0	1974	1	1
1	6	1	1589	19.146999	1974	1	1
2	6	1	1589	.65600002	1974	1	1
3	6	1	1589	.049	1974	1	1
4	6	1	1589	.229	1974	1	1
5	6	1	1589	.043	1974	1	1
6	6	1	1589	.068	1974	1	1
7	6	1	1589	.67500001	1974	1	1
8	6	1	1589	34.222	1974	1	1
9	6	1	1589	0	1974	1	1
10	6	1	1589	.017	1974	1	1
12	6	1	1589	3.3870001	1974	1	1
13	6	1	1589	.537	1974	1	1
14	6	1	1589	0	1974	1	1
15	6	1	1589	.40799999	1974	1	1
16	6	1	1589	1.229	1974	1	1
17	6	1	1589	0	1974	1	1
18	6	1	1589	0	1974	1	1
19	6	1	1589	2.0469999	1974	1	1
20	6	1	1589	14.842	1974	1	1
21	6	1	1589	0	1974	1	1
22	6	1	1589	5.9970002	1974	1	1
23	6	1	1589	0	1974	1	1
24	6	1	1589	16.447001	1974	1	1
1	1	1	1509	46.230999	1974	4	2
2	1	1	1509	1.913	1974	4	2
3	1	1	1509	1.112	1974	4	2
4	1	1	1509	7.5890002	1974	4	2
5	1	1	1509	.68400002	1974	4	2
6	1	1	1509	4.27	1974	4	2
7	1	1	1509	0	1974	4	2
8	1	1	1509	6.303	1974	4	2
9	1	1	1509	4.256	1974	4	2
10	1	1	1509	20.236	1974	4	2
11	1	1	1509	1.614	1974	4	2
12	1	1	1509	0	1974	4	2
13	1	1	1509	1.442	1974	4	2
14	1	1	1509	0	1974	4	2
15	1	1	1509	4.349	1974	4	2
101	2	1	1509	6.8979998	1974	4	2
102	2	1	1509	1.119	1974	4	2
103	2	1	1509	30.715	1974	4	2
104	2	1	1509	0	1974	4	2
105	2	1	1509	0	1974	4	2
106	2	1	1509	0	1974	4	2
107	2	1	1509	.106	1974	4	2
108	2	1	1509	0	1974	4	2
109	2	1	1509	6.8979998	1974	4	2
110	2	1	1509	.495	1974	4	2
201	2	1	1509	0	1974	4	2
202	2	1	1509	.13699999	1974	4	2
203	2	1	1509	.14300001	1974	4	2
204	2	1	1509	.38699999	1974	4	2
205	2	1	1509	.25999999	1974	4	2
206	2	1	1509	0	1974	4	2
207	2	1	1509	.852	1974	4	2
208	2	1	1509	0	1974	4	2
209	2	1	1509	0	1974	4	2
210	2	1	1509	0	1974	4	2
211	2	1	1509	.023	1974	4	2
212	2	1	1509	0	1974	4	2
213	2	1	1509	0	1974	4	2
214	2	1	1509	0	1974	4	2
215	2	1	1509	0	1974	4	2
216	2	1	1509	.023	1974	4	2
217	2	1	1509	.086	1974	4	2
301	2	1	1509	0	1974	4	2
302	2	1	1509	0	1974	4	2
304	2	1	1509	0	1974	4	2
306	2	1	1509	0	1974	4	2
307	2	1	1509	0	1974	4	2
308	2	1	1509	.31	1974	4	2
309	2	1	1509	.50400001	1974	4	2
310	2	1	1509	.29800001	1974	4	2
401	2	1	1509	2.4419999	1974	4	2
402	2	1	1509	1.628	1974	4	2
403	2	1	1509	0	1974	4	2
404	2	1	1509	2.198	1974	4	2
405	2	1	1509	.037	1974	4	2
406	2	1	1509	0	1974	4	2
407	2	1	1509	1.284	1974	4	2
501	2	1	1509	0	1974	4	2
502	2	1	1509	0	1974	4	2
503	2	1	1509	0	1974	4	2
504	2	1	1509	.106	1974	4	2
505	2	1	1509	0	1974	4	2
506	2	1	1509	0	1974	4	2
507	2	1	1509	0	1974	4	2
508	2	1	1509	.57700002	1974	4	2
509	2	1	1509	0	1974	4	2
601	2	1	1509	1.664	1974	4	2
602	2	1	1509	.077	1974	4	2
603	2	1	1509	.75400001	1974	4	2
604	2	1	1509	.004	1974	4	2
605	2	1	1509	1.354	1974	4	2
606	2	1	1509	0	1974	4	2
608	2	1	1509	.41600001	1974	4	2
609	2	1	1509	0	1974	4	2
610	2	1	1509	0	1974	4	2
611	2	1	1509	0	1974	4	2
701	2	1	1509	0	1974	4	2
702	2	1	1509	0	1974	4	2
703	2	1	1509	0	1974	4	2
704	2	1	1509	0	1974	4	2
705	2	1	1509	0	1974	4	2
801	2	1	1509	.64200002	1974	4	2
802	2	1	1509	0	1974	4	2
803	2	1	1509	1.075	1974	4	2
804	2	1	1509	1.516	1974	4	2
805	2	1	1509	3.0320001	1974	4	2
806	2	1	1509	.037	1974	4	2
807	2	1	1509	0	1974	4	2
901	2	1	1509	3.05	1974	4	2
902	2	1	1509	.22499999	1974	4	2
903	2	1	1509	.94400001	1974	4	2
904	2	1	1509	0	1974	4	2
905	2	1	1509	.037	1974	4	2
906	2	1	1509	0	1974	4	2
908	2	1	1509	0	1974	4	2
1001	2	1	1509	0	1974	4	2
1002	2	1	1509	2.8729999	1974	4	2
1003	2	1	1509	2.207	1974	4	2
1004	2	1	1509	2.372	1974	4	2
1005	2	1	1509	2.372	1974	4	2
1006	2	1	1509	2.372	1974	4	2
1007	2	1	1509	0	1974	4	2
1008	2	1	1509	4.8130002	1974	4	2
1009	2	1	1509	0	1974	4	2
1010	2	1	1509	.106	1974	4	2
1011	2	1	1509	.037	1974	4	2
1012	2	1	1509	3.082	1974	4	2
1101	2	1	1509	1.403	1974	4	2
1102	2	1	1509	0	1974	4	2
1103	2	1	1509	0	1974	4	2
1104	2	1	1509	0	1974	4	2
1105	2	1	1509	.211	1974	4	2
1106	2	1	1509	0	1974	4	2
1201	2	1	1509	0	1974	4	2
1301	2	1	1509	1.442	1974	4	2
1302	2	1	1509	0	1974	4	2
1401	2	1	1509	0	1974	4	2
1501	2	1	1509	4.349	1974	4	2
101	3	1	1509	6.8979998	1974	4	2
102	3	1	1509	1.119	1974	4	2
103	3	1	1509	30.715	1974	4	2
104	3	1	1509	0	1974	4	2
105	3	1	1509	0	1974	4	2
106	3	1	1509	0	1974	4	2
107	3	1	1509	.106	1974	4	2
108	3	1	1509	0	1974	4	2
109	3	1	1509	6.8979998	1974	4	2
110	3	1	1509	.495	1974	4	2
501	3	1	1509	0	1974	4	2
502	3	1	1509	0	1974	4	2
503	3	1	1509	0	1974	4	2
504	3	1	1509	.106	1974	4	2
505	3	1	1509	0	1974	4	2
506	3	1	1509	0	1974	4	2
201	4	1	1509	0	1974	4	2
202	4	1	1509	.13699999	1974	4	2
203	4	1	1509	.14300001	1974	4	2
204	4	1	1509	.38699999	1974	4	2
205	4	1	1509	.25999999	1974	4	2
206	4	1	1509	0	1974	4	2
207	4	1	1509	.852	1974	4	2
208	4	1	1509	0	1974	4	2
209	4	1	1509	0	1974	4	2
210	4	1	1509	0	1974	4	2
211	4	1	1509	.023	1974	4	2
212	4	1	1509	0	1974	4	2
213	4	1	1509	0	1974	4	2
214	4	1	1509	0	1974	4	2
215	4	1	1509	0	1974	4	2
216	4	1	1509	.023	1974	4	2
217	4	1	1509	.086	1974	4	2
506	5	1	1509	0	1974	4	2
601	5	1	1509	1.664	1974	4	2
602	5	1	1509	.077	1974	4	2
603	5	1	1509	.75400001	1974	4	2
604	5	1	1509	.004	1974	4	2
605	5	1	1509	1.354	1974	4	2
606	5	1	1509	0	1974	4	2
608	5	1	1509	.41600001	1974	4	2
609	5	1	1509	0	1974	4	2
610	5	1	1509	0	1974	4	2
611	5	1	1509	0	1974	4	2
701	5	1	1509	0	1974	4	2
702	5	1	1509	0	1974	4	2
703	5	1	1509	0	1974	4	2
704	5	1	1509	0	1974	4	2
705	5	1	1509	0	1974	4	2
1	6	1	1509	46.230999	1974	4	2
2	6	1	1509	1.112	1974	4	2
3	6	1	1509	.42500001	1974	4	2
4	6	1	1509	.57700002	1974	4	2
5	6	1	1509	.211	1974	4	2
6	6	1	1509	.14300001	1974	4	2
7	6	1	1509	1.717	1974	4	2
8	6	1	1509	4.5479999	1974	4	2
9	6	1	1509	0	1974	4	2
10	6	1	1509	0	1974	4	2
12	6	1	1509	8.9549999	1974	4	2
13	6	1	1509	1.335	1974	4	2
14	6	1	1509	.047	1974	4	2
15	6	1	1509	.14399999	1974	4	2
16	6	1	1509	2.1900001	1974	4	2
17	6	1	1509	0	1974	4	2
18	6	1	1509	0	1974	4	2
19	6	1	1509	2.0799999	1974	4	2
20	6	1	1509	20.236	1974	4	2
21	6	1	1509	0	1974	4	2
22	6	1	1509	5.6989999	1974	4	2
